Time (UTCG),Position (x),Position (y),Position (z)
2 Oct 2025 01:36:50.000,-1077.6001087266966,4926.439021187359,4677.369728118411
2 Oct 2025 01:37:00.000,-1045.4889611031815,4881.068730626919,4731.905587069415
2 Oct 2025 01:37:10.000,-1013.3495154158022,4835.0820094326045,4785.803629805432
2 Oct 2025 01:37:20.000,-981.1838118602334,4788.399099451605,4839.1450026876355
2 Oct 2025 01:37:30.000,-949.0943492658241,4741.003892085457,4891.923189577303
2 Oct 2025 01:37:40.000,-916.9514023425679,4693.015724901394,4944.048524237536
2 Oct 2025 01:37:50.000,-884.9227149465394,4644.319946795997,4995.599679703361
2 Oct 2025 01:38:00.000,-852.865628658704,4594.949179071471,5046.570348603116
2 Oct 2025 01:38:10.000,-820.8984732129243,4544.9766900881805,5096.873901050864
2 Oct 2025 01:38:20.000,-788.9470869620689,4494.33200271551,5146.586456042667
2 Oct 2025 01:38:30.000,-757.0502781792459,4443.105130581119,5195.623466472628
2 Oct 2025 01:38:40.000,-725.2925740026321,4391.196142587868,5244.059316111778
2 Oct 2025 01:38:50.000,-693.4680026194808,4338.643901945711,5291.888068405091
2 Oct 2025 01:39:00.000,-661.7701493529269,4285.515641822751,5339.028357124001
2 Oct 2025 01:39:10.000,-630.2223659660035,4231.815584112581,5385.477389716737
2 Oct 2025 01:39:20.000,-598.6887429637848,4177.47494316676,5431.305974841867
2 Oct 2025 01:39:30.000,-567.2128701100505,4122.58772279154,5476.436032679134
2 Oct 2025 01:39:40.000,-535.8826455000556,4067.0505529271877,5520.9365368445915
2 Oct 2025 01:39:50.000,-504.5983833767061,4010.979189193504,5564.7316328622155
2 Oct 2025 01:40:00.000,-473.4503375099098,3954.268822129614,5607.8884303574905
2 Oct 2025 01:40:10.000,-442.4133150597004,3897.02621111504,5650.333330965291
2 Oct 2025 01:40:20.000,-411.5206812769318,3839.2532807094594,5692.064291254153
2 Oct 2025 01:40:30.000,-380.72997417892975,3780.859067991128,5733.145581404781
2 Oct 2025 01:40:40.000,-350.0243115390474,3721.9493958860903,5773.507055223408
2 Oct 2025 01:40:50.000,-319.5078606610398,3662.518937666234,5813.146997978384
2 Oct 2025 01:41:00.000,-289.09226929249735,3602.5802058626045,5852.063806980213
2 Oct 2025 01:41:10.000,-258.82143023059257,3542.1330650411255,5890.255996086896
2 Oct 2025 01:41:20.000,-228.67194851846443,3481.078335488986,5927.782983270406
2 Oct 2025 01:41:30.000,-198.7058846185023,3419.622450495694,5964.52082885037
2 Oct 2025 01:41:40.000,-168.8997774720856,3357.5607619274733,6000.588858353673
2 Oct 2025 01:41:50.000,-139.2590047652002,3295.105025634945,6035.86774906744
2 Oct 2025 01:42:00.000,-109.71980445647455,3232.153853051559,6070.416269253867
2 Oct 2025 01:42:10.000,-80.39955469616007,3168.702994967016,6104.233607322123
2 Oct 2025 01:42:20.000,-51.303199845493964,3104.753173301695,6137.319058716835
2 Oct 2025 01:42:30.000,-22.33520310697395,3040.413309682091,6169.619028758287
2 Oct 2025 01:42:40.000,6.433916200287058,2975.572673828866,6201.188294508392
2 Oct 2025 01:42:50.000,35.033362698159635,2910.3371820310176,6231.97575054676
2 Oct 2025 01:43:00.000,63.4326912318968,2844.5939440889883,6262.034151202545
2 Oct 2025 01:43:10.000,91.59922710581714,2778.4484916831334,6291.3148897331685
2 Oct 2025 01:43:20.000,119.58987783379598,2711.893336246893,6319.821350110738
2 Oct 2025 01:43:30.000,147.40123817940957,2644.919842787389,6347.557039010081
2 Oct 2025 01:43:40.000,174.9378810062217,2577.6356086846117,6374.48052542142
2 Oct 2025 01:43:50.000,202.31089607924832,2509.9107810660034,6400.642880445249
2 Oct 2025 01:44:00.000,229.39926718791162,2441.7397874787007,6426.04795428515
2 Oct 2025 01:44:10.000,256.30095508771126,2373.2106434087095,6450.658075542432
2 Oct 2025 01:44:20.000,282.97576237311523,2304.421599730027,6474.4402402906535
2 Oct 2025 01:44:30.000,309.4279666705131,2235.23529992932,6497.444800416145
2 Oct 2025 01:44:40.000,335.61546949785236,2165.6298155444138,6519.6794336669145
2 Oct 2025 01:44:50.000,361.53790097023057,2095.6899139117495,6541.114817833024
2 Oct 2025 01:45:00.000,387.25476132653966,2025.48569669758,6561.726219618009
2 Oct 2025 01:45:10.000,412.6797720162267,1954.9913702055333,6581.528299517389
2 Oct 2025 01:45:20.000,437.87809532538824,1884.144749504248,6600.535741152393
2 Oct 2025 01:45:30.000,462.8110845495264,1813.0146979448389,6618.730602769153
2 Oct 2025 01:45:40.000,487.48777079822173,1741.531781509636,6636.130879278016
2 Oct 2025 01:45:50.000,511.8563959888739,1669.7528972170928,6652.724047392904
2 Oct 2025 01:46:00.000,535.9994104432914,1597.8080005456784,6668.472410527199
2 Oct 2025 01:46:10.000,559.8314031814687,1525.4964436550115,6683.431624841496
2 Oct 2025 01:46:20.000,583.4414312789943,1453.0366555601854,6697.543627754158
2 Oct 2025 01:46:30.000,606.7464690174852,1380.3185668514463,6710.841238925715
2 Oct 2025 01:46:40.000,629.7434513464946,1307.305704240777,6723.331406289463
2 Oct 2025 01:46:50.000,652.4461955123938,1234.0576105644861,6735.000022076731
2 Oct 2025 01:47:00.000,674.8498617168605,1160.6174352077483,6745.839753004658
2 Oct 2025 01:47:10.000,696.9737130931919,1086.9843830879056,6755.849440716235
2 Oct 2025 01:47:20.000,718.8684265749713,1013.2399605087794,6765.011724818833
2 Oct 2025 01:47:30.000,740.3397031742161,939.1660264768506,6773.379781922363
2 Oct 2025 01:47:40.000,761.563905178256,864.9710554338135,6780.9036840207555
2 Oct 2025 01:47:50.000,782.5245251730385,790.6770053927376,6787.58392589583
2 Oct 2025 01:48:00.000,803.1370470079395,716.1759432099409,6793.4434073055345
2 Oct 2025 01:48:10.000,823.3598100588185,641.4609612985437,6798.486278261798
2 Oct 2025 01:48:20.000,843.3394987446599,566.670015211211,6802.681300243208
2 Oct 2025 01:48:30.000,863.0550979382037,491.7946568039996,6806.0329214492085
2 Oct 2025 01:48:40.000,882.3088554613075,416.7265233053082,6808.573953346209
2 Oct 2025 01:48:50.000,901.3667006129153,341.62727922461397,6810.259820398871
2 Oct 2025 01:49:00.000,920.0491873052163,266.3840740107539,6811.120244367214
2 Oct 2025 01:49:10.000,938.3445023571583,191.0561084790678,6811.153831449087
2 Oct 2025 01:49:20.000,956.3685470985804,115.66358224497588,6810.344382652912
2 Oct 2025 01:49:30.000,974.1048531315234,40.21571937507872,6808.693898404011
2 Oct 2025 01:49:40.000,991.3978500112436,-35.30779664511351,6806.224594920785
2 Oct 2025 01:49:50.000,1008.4098678770736,-110.87451284406114,6802.913058586409
2 Oct 2025 01:50:00.000,1025.1286881504732,-186.46824707673989,6798.76100558248
2 Oct 2025 01:50:10.000,1041.4537243751347,-262.0979704595798,6793.783141809971
2 Oct 2025 01:50:20.000,1057.4234420540906,-337.74754822094724,6787.974137899703
2 Oct 2025 01:50:30.000,1072.9638910407884,-413.368007680447,6781.348304277173
2 Oct 2025 01:50:40.000,1088.2081292926753,-488.99993001369273,6773.883017863644
2 Oct 2025 01:50:50.000,1103.1638336217388,-564.6181400833007,6765.577973343917
2 Oct 2025 01:51:00.000,1117.776019802034,-640.2580463876468,6756.438166401038
2 Oct 2025 01:51:10.000,1132.0120457372504,-715.8414061023179,6746.475421666944
2 Oct 2025 01:51:20.000,1145.800773157206,-791.3056042960366,6735.709714980127
2 Oct 2025 01:51:30.000,1159.326077380121,-866.7903113868912,6724.094550185921
2 Oct 2025 01:51:40.000,1172.4754729729962,-942.1908105753583,6711.660587123875
2 Oct 2025 01:51:50.000,1185.1948580544936,-1017.4803849454315,6698.421875387227
2 Oct 2025 01:52:00.000,1197.6282334916234,-1092.7268977962094,6684.343176563866
2 Oct 2025 01:52:10.000,1209.6909109649987,-1167.87446315387,6669.447241882385
2 Oct 2025 01:52:20.000,1221.3739409943964,-1242.929951952197,6653.734321163154
2 Oct 2025 01:52:30.000,1232.7024168659173,-1317.8454140876022,6637.208587325097
2 Oct 2025 01:52:40.000,1243.631292445401,-1392.6239631255783,6619.878295301335
2 Oct 2025 01:52:50.000,1254.2336420232332,-1467.3005234018383,6601.722247791904
2 Oct 2025 01:53:00.000,1264.4809900447947,-1541.8329810978635,6582.753923756447
2 Oct 2025 01:53:10.000,1274.3234683119863,-1616.1858133249148,6562.991187029829
2 Oct 2025 01:53:20.000,1283.8167961129102,-1690.3768909547384,6542.419345754644
2 Oct 2025 01:53:30.000,1292.8972211987182,-1764.363381214393,6521.061885857191
2 Oct 2025 01:53:40.000,1301.6112860841952,-1838.1557957755174,6498.9075750143875
2 Oct 2025 01:53:50.000,1310.0525627034058,-1911.86568747708,6475.904824962866
2 Oct 2025 01:54:00.000,1318.0054603566707,-1985.2591463230024,6452.1638063709315
2 Oct 2025 01:54:10.000,1325.6024889512173,-2058.4121629555843,6427.63764535106
2 Oct 2025 01:54:20.000,1332.8872065308672,-2131.454157865031,6402.275010665272
2 Oct 2025 01:54:30.000,1339.7429121456285,-2204.210995667404,6376.155053742443
2 Oct 2025 01:54:40.000,1346.2436503916476,-2276.6549255370765,6349.2739170073755
2 Oct 2025 01:54:50.000,1352.3918795207287,-2348.9284865491773,6321.580594196498
2 Oct 2025 01:55:00.000,1358.1420252812507,-2420.939208135007,6293.116437734657
2 Oct 2025 01:55:10.000,1363.4882057030954,-2492.5731134854595,6263.927471991556
2 Oct 2025 01:55:20.000,1368.535005041044,-2564.0317092797213,6233.912365388521
2 Oct 2025 01:55:30.000,1373.1666412057207,-2635.1335383759797,6203.168049032452
2 Oct 2025 01:55:40.000,1377.4149211937386,-2705.98879575949,6171.641830533025
2 Oct 2025 01:55:50.000,1381.2985351940351,-2776.468701886618,6139.384739900478
2 Oct 2025 01:56:00.000,1384.8353887854287,-2846.687225421054,6106.342062113225
2 Oct 2025 01:56:10.000,1387.9888428873028,-2916.5431674064334,6072.567317130606
2 Oct 2025 01:56:20.000,1390.766707153512,-2986.033347878474,6038.0612008911
2 Oct 2025 01:56:30.000,1393.1720730604561,-3055.156016877503,6002.824519918915
2 Oct 2025 01:56:40.000,1395.2460062346927,-3124.0062497416607,5966.798570686148
2 Oct 2025 01:56:50.000,1396.895923929506,-3192.3933976996996,5930.1025281047
2 Oct 2025 01:57:00.000,1398.211442690516,-3260.3906031467454,5892.679015676733
2 Oct 2025 01:57:10.000,1399.1621776289746,-3328.1195727456084,5854.466384011677
2 Oct 2025 01:57:20.000,1399.706664533785,-3395.3698430720624,5815.590723359347
2 Oct 2025 01:57:30.000,1399.92467603995,-3462.2162578586476,5775.991698964416
2 Oct 2025 01:57:40.000,1399.7937044270673,-3528.6638439329854,5735.6709067238635
2 Oct 2025 01:57:50.000,1399.2504481855642,-3594.625242128055,5694.697250101749
2 Oct 2025 01:58:00.000,1398.3649958942362,-3660.1762176323036,5653.00747209292
2 Oct 2025 01:58:10.000,1397.169500223533,-3725.2992237563667,5610.603493745366
2 Oct 2025 01:58:20.000,1395.5638447277156,-3790.025955576315,5567.487352439274
2 Oct 2025 01:58:30.000,1393.607760468803,-3854.2243782721007,5523.73257600837
2 Oct 2025 01:58:40.000,1391.3645294295209,-3917.9704790308792,5479.272113564096
2 Oct 2025 01:58:50.000,1388.6925095217034,-3981.207218684063,5434.181750993644
2 Oct 2025 01:59:00.000,1385.646632746359,-4044.0102048953763,5388.392573203921
2 Oct 2025 01:59:10.000,1382.2907914064028,-4106.251543345035,5341.982591001776
2 Oct 2025 01:59:20.000,1378.6088513580544,-4168.030739549305,5294.881054002897
2 Oct 2025 01:59:30.000,1374.5489851480777,-4229.3574901758475,5247.090748855072
2 Oct 2025 01:59:40.000,1370.177188295106,-4290.10693764834,5198.692975349506
2 Oct 2025 01:59:50.000,1365.4415714937,-4350.291323952442,5149.69366369295
2 Oct 2025 02:00:00.000,1360.389253801381,-4409.9845718762745,5100.018488472846
2 Oct 2025 02:00:10.000,1355.013317021075,-4469.088828818748,5049.751931490068
2 Oct 2025 02:00:20.000,1349.2553959579423,-4527.616919618922,4998.900143635715
2 Oct 2025 02:00:30.000,1343.1573626967918,-4585.64130394728,4947.386190712784
2 Oct 2025 02:00:40.000,1336.7348136703956,-4643.149308215318,4895.2135796179855
2 Oct 2025 02:00:50.000,1330.0391709975863,-4699.942128762948,4842.555905832371
2 Oct 2025 02:01:00.000,1322.971550297961,-4756.220463155807,4789.250557389379
2 Oct 2025 02:01:10.000,1315.6285085572376,-4811.949063591697,4735.301335540798
2 Oct 2025 02:01:20.000,1307.9192899997324,-4867.059943152777,4680.799827492337
2 Oct 2025 02:01:30.000,1299.8582239097284,-4921.543747064859,4625.7526939284035
2 Oct 2025 02:01:40.000,1291.5464832967361,-4975.368829181711,4570.166649653545
2 Oct 2025 02:01:50.000,1282.9328684373465,-5028.625746548096,4513.958208922288
2 Oct 2025 02:02:00.000,1273.9032474941232,-5081.1741968104725,4457.31387004907
2 Oct 2025 02:02:10.000,1264.7051711220163,-5133.1881632559225,4399.967243151313
2 Oct 2025 02:02:20.000,1255.117545077525,-5184.476878176432,4342.1985921427195
2 Oct 2025 02:02:30.000,1245.2794553459225,-5235.158804301679,4283.830268601575
2 Oct 2025 02:02:40.000,1235.0942378505156,-5285.173084478701,4224.9613031917615
2 Oct 2025 02:02:50.000,1224.666331824416,-5334.490382660339,4165.59884493517
2 Oct 2025 02:03:00.000,1213.9314965546728,-5383.19474312808,4105.654161831562
2 Oct 2025 02:03:10.000,1202.8689025943313,-5431.137541918676,4045.325591925877
2 Oct 2025 02:03:20.000,1191.616524168824,-5478.429774816046,3984.427825264475
2 Oct 2025 02:03:30.000,1179.993759241846,-5525.103109025427,3922.9659705153613
2 Oct 2025 02:03:40.000,1168.0774730955927,-5570.99439486094,3861.143101704066
2 Oct 2025 02:03:50.000,1156.0050593782803,-5616.209862454501,3798.7695848815683
2 Oct 2025 02:04:00.000,1143.5781251703015,-5660.716385348573,3735.951153545063
2 Oct 2025 02:04:10.000,1130.9050115430887,-5704.487188147158,3672.6953917230735
2 Oct 2025 02:04:20.000,1117.9967777836682,-5747.516077929759,3609.0099242825895
2 Oct 2025 02:04:30.000,1104.7634287760711,-5789.81632681896,3544.9024155189168
2 Oct 2025 02:04:40.000,1091.3267062334057,-5831.422180109433,3480.2775035419945
2 Oct 2025 02:04:50.000,1077.5830242067004,-5872.284852173676,3415.244702979678
2 Oct 2025 02:05:00.000,1063.6444130431573,-5912.379573279786,3349.811831844342
2 Oct 2025 02:05:10.000,1049.4178553755628,-5951.719370143101,3283.9867447160805
2 Oct 2025 02:05:20.000,1035.0166697700533,-5990.280323174289,3217.7773332766365
2 Oct 2025 02:05:30.000,1020.355642441616,-6028.129601431463,3151.0853386448607
2 Oct 2025 02:05:40.000,1005.4247336374519,-6065.151964685619,3084.130504370801
2 Oct 2025 02:05:50.000,990.250752620997,-6101.449494784865,3016.7078951029926
2 Oct 2025 02:06:00.000,974.940374197251,-6136.945651896183,2948.931759032569
2 Oct 2025 02:06:10.000,959.288734561313,-6171.669672620104,2880.8101923367167
2 Oct 2025 02:06:20.000,943.5268134547782,-6205.63146578325,2812.2423338847557
2 Oct 2025 02:06:30.000,927.5410816482081,-6238.744987247195,2743.453793703542
2 Oct 2025 02:06:40.000,911.3479456172063,-6271.055392487515,2674.344304871292
2 Oct 2025 02:06:50.000,894.852516141586,-6302.618919676499,2604.811566915431
2 Oct 2025 02:07:00.000,878.2758752363011,-6333.352339895013,2534.9733691113256
2 Oct 2025 02:07:10.000,861.5172160920565,-6363.267425669588,2464.8380195246964
2 Oct 2025 02:07:20.000,844.473646619088,-6392.37492667832,2394.4138500346157
2 Oct 2025 02:07:30.000,827.2643423104814,-6420.655679461134,2323.7092188235506
2 Oct 2025 02:07:40.000,809.8979131084097,-6448.106003792462,2252.73250803479
2 Oct 2025 02:07:50.000,792.3829948274442,-6474.722362383174,2181.492122001217
2 Oct 2025 02:08:00.000,774.7324953458619,-6500.537968227029,2109.882872082685
2 Oct 2025 02:08:10.000,756.8320549988653,-6525.488397524397,2038.1400506756934
2 Oct 2025 02:08:20.000,738.8117324450404,-6549.628662889052,1966.0445320444974
2 Oct 2025 02:08:30.000,720.5609519710579,-6572.931805556214,1893.718462849106
2 Oct 2025 02:08:40.000,702.2021123011696,-6595.381813379839,1821.1703932967787
2 Oct 2025 02:08:50.000,683.7437354632862,-6616.976024862801,1748.4088913271487
2 Oct 2025 02:09:00.000,665.0783904832751,-6637.723546053957,1675.4425437000893
2 Oct 2025 02:09:10.000,646.2134072646431,-6657.6210340943235,1602.2799526567733
2 Oct 2025 02:09:20.000,627.3892741058658,-6676.643382914339,1528.9297381459003
2 Oct 2025 02:09:30.000,608.2647436031175,-6694.821365549809,1455.4005341741768
2 Oct 2025 02:09:40.000,589.0806221139896,-6712.130485786252,1381.7009903800215
2 Oct 2025 02:09:50.000,569.8471340024266,-6728.591706237475,1307.7226185757506
2 Oct 2025 02:10:00.000,550.4507844379464,-6744.166212649919,1233.7081593130263
2 Oct 2025 02:10:10.000,530.9011532420282,-6758.875509841682,1159.5494021155498
2 Oct 2025 02:10:20.000,511.3253145638014,-6772.727181863438,1085.1372225115456
2 Oct 2025 02:10:30.000,491.4928238769817,-6785.715693259279,1010.5977633055071
2 Oct 2025 02:10:40.000,471.7653836158056,-6797.796883369156,936.0579930104161
2 Oct 2025 02:10:50.000,451.7975937507472,-6809.028402199769,861.2904438052336
2 Oct 2025 02:11:00.000,431.8331575786733,-6819.374686323979,786.4219196543049
2 Oct 2025 02:11:10.000,411.76024437545084,-6828.829854473056,711.5798793963039
2 Oct 2025 02:11:20.000,391.5879828921211,-6837.418427349892,636.535909221728
2 Oct 2025 02:11:30.000,371.3230461240696,-6845.125258129483,561.4173413432774
2 Oct 2025 02:11:40.000,351.09264144492727,-6851.942905830334,486.23298581325395
2 Oct 2025 02:11:50.000,330.66492290756923,-6857.875637037196,411.11074828555877
2 Oct 2025 02:12:00.000,310.2875017813344,-6862.926155362367,335.8213377560443
2 Oct 2025 02:12:10.000,289.84796981064164,-6867.091201391825,260.4925839423683
2 Oct 2025 02:12:20.000,269.35389341459086,-6870.370003900824,185.1333135810891
2 Oct 2025 02:12:30.000,248.8128481551853,-6872.761924032735,109.75235576794825
2 Oct 2025 02:12:40.000,228.23247843444324,-6874.2664553449995,34.35854134624131
2 Oct 2025 02:12:50.000,207.62037454544588,-6874.883227461122,-41.03929781857986
2 Oct 2025 02:13:00.000,186.9841320082678,-6874.612006567125,-116.432329565946
2 Oct 2025 02:13:10.000,166.21152651001012,-6873.458934737002,-191.6924668965604
2 Oct 2025 02:13:20.000,145.5499591341113,-6871.412505524002,-267.0494325695276
2 Oct 2025 02:13:30.000,124.88716192524998,-6868.478176063218,-342.3751134889292
2 Oct 2025 02:13:40.000,104.23073457885312,-6864.656249040899,-417.66068325661337
2 Oct 2025 02:13:50.000,83.58827403333453,-6859.947159829544,-492.8973186137968
2 Oct 2025 02:14:00.000,62.84780219790309,-6854.352573869988,-568.0762000647085
2 Oct 2025 02:14:10.000,42.13676282952338,-6847.871378578786,-643.188512972101
2 Oct 2025 02:14:20.000,21.462820830543478,-6840.516948886101,-718.1067907991563
2 Oct 2025 02:14:30.000,0.833536493597876,-6832.266496853883,-793.0596859508538
2 Oct 2025 02:14:40.000,-19.743415621033364,-6823.132357829038,-867.9196168591078
2 Oct 2025 02:14:50.000,-40.37945060633274,-6813.131525704281,-942.5596048837756
2 Oct 2025 02:15:00.000,-60.82878254240131,-6802.234826544108,-1017.2074316728275
2 Oct 2025 02:15:10.000,-81.44023763835139,-6790.474792750023,-1091.6181581506587
2 Oct 2025 02:15:20.000,-101.8496787097506,-6777.819451840238,-1166.018848505522
2 Oct 2025 02:15:30.000,-122.286802358783,-6764.306797069998,-1240.165375426958
2 Oct 2025 02:15:40.000,-142.62480307609485,-6749.898172328788,-1314.2839764820676
2 Oct 2025 02:15:50.000,-162.97453583341758,-6734.6373763720985,-1388.13145111891
2 Oct 2025 02:16:00.000,-183.20991400778485,-6718.5070872344795,-1461.8164933014039
2 Oct 2025 02:16:10.000,-203.32257328815194,-6701.482839384464,-1535.446768385303
2 Oct 2025 02:16:20.000,-223.4231404120892,-6683.615503402995,-1608.7806787102897
2 Oct 2025 02:16:30.000,-243.38605973836684,-6664.88536866371,-1681.9261995969712
2 Oct 2025 02:16:40.000,-263.3198018329208,-6645.290578293623,-1754.8747135348171
2 Oct 2025 02:16:50.000,-283.10019077244397,-6624.837906835465,-1827.617618300677
2 Oct 2025 02:17:00.000,-302.83493023499204,-6603.525086884058,-1900.1463297474597
2 Oct 2025 02:17:10.000,-322.5171089259552,-6581.388641397879,-1972.3379313730104
2 Oct 2025 02:17:20.000,-342.02033704574296,-6558.369263693276,-2044.4129521757404
2 Oct 2025 02:17:30.000,-361.45475480807636,-6534.534122150146,-2116.134567467849
2 Oct 2025 02:17:40.000,-380.8077470538874,-6509.813221264951,-2187.7218370422015
2 Oct 2025 02:17:50.000,-399.9616036422972,-6484.291286375301,-2258.9395408439345
2 Oct 2025 02:18:00.000,-419.0195877317774,-6457.927945798732,-2329.8928348706368
2 Oct 2025 02:18:10.000,-437.97006386979683,-6430.684354804334,-2400.685200848527
2 Oct 2025 02:18:20.000,-456.8096251100833,-6402.646104221012,-2471.084032365231
2 Oct 2025 02:18:30.000,-475.418831726628,-6373.828440552632,-2541.0823468513618
2 Oct 2025 02:18:40.000,-494.00542589180213,-6344.13120978697,-2610.8942096021224
2 Oct 2025 02:18:50.000,-512.3415505974399,-6313.6179805842185,-2680.399888987756
2 Oct 2025 02:19:00.000,-530.5335738900944,-6282.332063697064,-2749.48164248713
2 Oct 2025 02:19:10.000,-548.6738134413927,-6250.173238396328,-2818.3506718578565
2 Oct 2025 02:19:20.000,-566.54285853804,-6217.261304243821,-2886.780374736214
2 Oct 2025 02:19:30.000,-584.2373424059874,-6183.543326395416,-2954.872062246309
2 Oct 2025 02:19:40.000,-601.8555932563754,-6149.013146520595,-3022.617609948111
2 Oct 2025 02:19:50.000,-619.2799925550289,-6113.685169013536,-3090.008924000321
2 Oct 2025 02:20:00.000,-636.5072196485535,-6077.618940333457,-3156.931811390908
2 Oct 2025 02:20:10.000,-653.5170129766648,-6040.710687093778,-3223.591107782157
2 Oct 2025 02:20:20.000,-670.3120509357504,-6003.0762750553895,-3289.7671775116473
2 Oct 2025 02:20:30.000,-686.981615756406,-5964.653970793277,-3355.5582301980207
2 Oct 2025 02:20:40.000,-703.4111568350909,-5925.460479986201,-3420.9563778156316
2 Oct 2025 02:20:50.000,-719.6942215058921,-5885.488710502224,-3485.953768036808
2 Oct 2025 02:21:00.000,-735.7175632943486,-5844.756290004225,-3550.542587184034
2 Oct 2025 02:21:10.000,-751.5813762618482,-5803.318581980475,-3614.613382541687
2 Oct 2025 02:21:20.000,-767.266929150046,-5761.120222089596,-3678.261463687154
2 Oct 2025 02:21:30.000,-782.6541449428505,-5718.11536226074,-3741.579459608516
2 Oct 2025 02:21:40.000,-797.85944639227,-5674.49084098432,-3804.2588745932517
2 Oct 2025 02:21:50.000,-812.8447270129791,-5630.057885711796,-3866.593003894252
2 Oct 2025 02:22:00.000,-827.6173816187993,-5584.955157496761,-3928.3758907908605
2 Oct 2025 02:22:10.000,-842.0493601622679,-5539.068540315365,-3989.797043980477
2 Oct 2025 02:22:20.000,-856.3437524482442,-5492.512091724438,-4050.653524033819
2 Oct 2025 02:22:30.000,-870.3926943662736,-5445.309746054333,-4110.940229996213
2 Oct 2025 02:22:40.000,-884.1621728757591,-5397.327130292362,-4170.842341205161
2 Oct 2025 02:22:50.000,-897.7569587673443,-5348.6984137275285,-4230.1616600015595
2 Oct 2025 02:23:00.000,-911.0588771089137,-5299.374811413709,-4288.986854769344
2 Oct 2025 02:23:10.000,-924.0560671285757,-5249.363572475308,-4347.310780843904
2 Oct 2025 02:23:20.000,-936.8410969980268,-5198.731656947684,-4405.034484877119
2 Oct 2025 02:23:30.000,-949.386738489965,-5147.412082753162,-4462.244449027584
2 Oct 2025 02:23:40.000,-961.5894172534126,-5095.428857631222,-4518.933714248797
2 Oct 2025 02:23:50.000,-973.6132420649715,-5042.756087261398,-4575.095374852281
2 Oct 2025 02:24:00.000,-985.3693303117661,-4989.497566544973,-4630.6341131992685
2 Oct 2025 02:24:10.000,-996.7420498949712,-4935.600916531341,-4685.633346403094
2 Oct 2025 02:24:20.000,-1007.8897994415365,-4881.03972120604,-4740.086363220988
2 Oct 2025 02:24:30.000,-1018.8121669228781,-4825.903956163316,-4793.900699303881
2 Oct 2025 02:24:40.000,-1029.3917941317113,-4770.139314583673,-4847.157377013365
2 Oct 2025 02:24:50.000,-1039.6959894686258,-4713.736600713428,-4899.8498883034545
2 Oct 2025 02:25:00.000,-1049.7257860149311,-4656.78911239957,-4951.888717035188
2 Oct 2025 02:25:10.000,-1059.445237318669,-4599.222865554859,-5003.35240791865
2 Oct 2025 02:25:20.000,-1068.8362189209397,-4541.047146595534,-5054.234662783875
2 Oct 2025 02:25:30.000,-1077.9796299852037,-4482.339677046406,-5104.449005274995
2 Oct 2025 02:25:40.000,-1086.8560192562393,-4423.112170746429,-5153.992145197795
2 Oct 2025 02:25:50.000,-1095.3253653496085,-4363.218947061646,-5203.017527360047
2 Oct 2025 02:26:00.000,-1103.5632063895277,-4302.808119326242,-5251.361563541735
2 Oct 2025 02:26:10.000,-1111.4727441198308,-4241.9113035692,-5299.021265785776
2 Oct 2025 02:26:20.000,-1119.0831214782688,-4180.431431899113,-5346.069109020393
2 Oct 2025 02:26:30.000,-1126.3942819538038,-4118.470525079805,-5392.4249841489645
2 Oct 2025 02:26:40.000,-1133.286896357401,-4055.9698435576747,-5438.1595616017485
2 Oct 2025 02:26:50.000,-1139.9746033131066,-3992.974174402914,-5483.194924606801
2 Oct 2025 02:27:00.000,-1146.2635115181704,-3929.443891979001,-5527.599908450844
2 Oct 2025 02:27:10.000,-1152.2912030292937,-3865.445009522243,-5571.298822904355
2 Oct 2025 02:27:20.000,-1157.9329649550625,-3800.9178730296535,-5614.358636053306
2 Oct 2025 02:27:30.000,-1163.2547104558446,-3735.9502508942583,-5656.705918084704
2 Oct 2025 02:27:40.000,-1168.2907265233732,-3670.5370176055967,-5698.338640825183
2 Oct 2025 02:27:50.000,-1173.0077971848023,-3604.6936974764526,-5739.254891631743
2 Oct 2025 02:28:00.000,-1177.3406747823606,-3538.3402525130405,-5779.517841156979
2 Oct 2025 02:28:10.000,-1181.3469825142492,-3471.567977172688,-5819.058687767291
2 Oct 2025 02:28:20.000,-1184.9899421315056,-3404.394040036275,-5857.875844025086
2 Oct 2025 02:28:30.000,-1188.3493121685224,-3336.794793525031,-5895.967838213282
2 Oct 2025 02:28:40.000,-1191.3242647844247,-3268.809255966924,-5933.333312085036
2 Oct 2025 02:28:50.000,-1193.9497137835735,-3200.3168552219295,-5970.030547077507
2 Oct 2025 02:29:00.000,-1196.3052189488637,-3131.5123274826865,-6005.938252490488
2 Oct 2025 02:29:10.000,-1198.2508557241222,-3062.339427135551,-6041.116032599212
2 Oct 2025 02:29:20.000,-1199.8961549353749,-2992.757039820479,-6075.56297884323
2 Oct 2025 02:29:30.000,-1201.1321333389023,-2922.808679156925,-6109.278293027043
2 Oct 2025 02:29:40.000,-1202.0539560281877,-2852.455228010425,-6142.261284851476
2 Oct 2025 02:29:50.000,-1202.5909325748908,-2781.8421034555436,-6174.458545905939
2 Oct 2025 02:30:00.000,-1202.8746215036167,-2710.912093816609,-6205.872995559375
2 Oct 2025 02:30:10.000,-1202.741439276087,-2639.6147030733714,-6236.558252845962
2 Oct 2025 02:30:20.000,-1202.2092939836311,-2567.9375256390967,-6266.514085144497
2 Oct 2025 02:30:30.000,-1201.3822245180133,-2496.069195722463,-6295.643772671983
